"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3300
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3300
"GET /api/v1/purchase-orders/ HTTP/1.1" 200 5388
"GET /api/v1/purchase-orders/ HTTP/1.1" 200 5388
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"GET /api/v1/ai/quick-actions/ HTTP/1.1" 200 2143
"GET /api/v1/ai/quick-actions/ HTTP/1.1" 200 2143
"GET /api/v1/ai/conversations/ HTTP/1.1" 200 1957
"GET /api/v1/ai/conversations/ HTTP/1.1" 200 1957
"GET /api/v1/dashboard/recent/ HTTP/1.1" 200 72
"GET /api/v1/dashboard/stats/ HTTP/1.1" 200 184
"GET /api/v1/dashboard/recent/ HTTP/1.1" 200 72
"GET /api/v1/dashboard/stats/ HTTP/1.1" 200 184
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3300
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3300
"GET /api/v1/purchase-orders/ HTTP/1.1" 200 5388
"GET /api/v1/purchase-orders/ HTTP/1.1" 200 5388
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/clients/ HTTP/1.1" 200 842
"GET /api/v1/clients/ HTTP/1.1" 200 842
"GET /api/v1/ai/quick-actions/ HTTP/1.1" 200 2143
"GET /api/v1/ai/quick-actions/ HTTP/1.1" 200 2143
"GET /api/v1/ai/conversations/ HTTP/1.1" 200 1957
"GET /api/v1/ai/conversations/ HTTP/1.1" 200 1957
D:\project\BFMa\ProcureGenius\apps\ai_assistant\services.py changed, reloading.
Watching for file changes with StatReloader
D:\project\BFMa\ProcureGenius\apps\ai_assistant\services.py changed, reloading.
Watching for file changes with StatReloader
D:\project\BFMa\ProcureGenius\apps\ai_assistant\views.py changed, reloading.
Watching for file changes with StatReloader
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3300
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3300
"GET /api/v1/purchase-orders/ HTTP/1.1" 200 5388
"GET /api/v1/purchase-orders/ HTTP/1.1" 200 5388
